etwas in Sicherheit bringen	40	A13	redewendung
etwas kommt zutage	40	A13	redewendung
einen Blick in den Kosmos wagen	41	A14	redewendung
etwas in den Händen halten	41	A15	redewendung
jemandem etwas zum Kauf anbieten	41	A15	redewendung
ein Geschäft ablehnen	41	A15	redewendung
die Spur von etwas aufnehmen	41	A15	redewendung
jemandem etwas abnehmen	41	A15	redewendung
jemanden zu einer Bewährungsstrafe verurteilen	41	A15	redewendung
jemandem verschlägt es den Atem	42	A17	redewendung
etwas in Auftrag geben	42	A17	redewendung
jemandem etwas zum Geschenk machen	42	A17	redewendung
seinen Weg in etwas finden	42	A17	redewendung
sich als zu groß erweisen	42	A17	redewendung
etwas nach und nach anpassen	42	A17	redewendung
etwas in Schutt und Asche legen	42	A17	redewendung
bis auf die Grundmauern niederbrennen	42	A17	redewendung
in weiser Voraussicht	42	A17	redewendung
gezielt nach etwas suchen	42	A17	redewendung
Hinweise zu etwas geben	42	A17	redewendung
zum Verbleib von etwas schweigen	42	A17	redewendung
auf Beschluss von jemandem	42	A17	redewendung
Thesen aus Fakten ableiten	43	A17	redewendung
von einer Theorie ausgehen	43	A17	redewendung
auf ein Dokument verweisen	43	A17	redewendung
sich hinter einem Pseudonym verbergen	43	A17	redewendung
Überbleibsel ausmachen	43	A17	redewendung
eine Aussage revidieren	43	A17	redewendung
ohne Ergebnis verlaufen	43	A17	redewendung
Anhänger finden	43	A17	redewendung
von etwas bis hin zu etwas reichen	43	A17	redewendung
dicht dran sein	43	A17	redewendung
jemandem Kosten in Millionenhöhe bescheren	43	A17	redewendung
jemanden an den Rand des Ruins bringen	43	A17	redewendung
sich auf die Jagd nach etwas begeben	43	A17	redewendung
aus dem Nichts auftauchen	43	A17	redewendung
Die Annahme liegt nahe, dass ...	43	A17	redewendung
Alle Fakten weisen darauf hin, dass ...	43	A17	redewendung
zu dem Schluss kommen, dass ...	43	A17	redewendung
vergebens sein	44	A18	redewendung
als etwas bezeichnet werden	45	A19	redewendung
über einen Begriff hinausgehen	45	A19	redewendung
in eine Zwangslage geraten	45	A19	redewendung
frei über sein Vermögen verfügen	45	A19	redewendung
seinen Lebensunterhalt bestreiten	45	A19	redewendung
etwas als Verbrechen einstufen	45	A19	redewendung
das Ausmaß auf eine Zahl schätzen	45	A19	redewendung
einen Verdacht hegen	45	A19	redewendung
die Rechtslage klären	45	A19	redewendung
jemanden stutzig machen	46	A20	redewendung
auf immer neue Rätsel stoßen	46	A20	redewendung
dazu beitragen, dass ...	46	A20	redewendung
einen Anfangsverdacht hegen	46	A20	redewendung
ein Anfangsverdacht erhärtet sich	47	A20	redewendung
jemanden für etwas einspannen	47	A20	redewendung
etwas für einen lächerlichen Betrag abkaufen	47	A20	redewendung
etwas geheim halten	47	A20	redewendung
an die Öffentlichkeit kommen	47	A20	redewendung
nur ein Tropfen auf den heißen Stein sein	47	A20	redewendung
jemandem kommt etwas in den Sinn	48	A22	redewendung
Informationen abrufen	48	A22	redewendung
etwas miteinander in Beziehung setzen	48	A22	redewendung
ein schier unvorstellbarer Wust von etwas	48	A22	redewendung
im Netz der Nervenzellen hängenbleiben	48	A22	redewendung
von etwas ausgehen	48	A22	redewendung
für etwas zuständig sein	48	A22	redewendung
automatisch abgespult werden	48	A22	redewendung
an etwas gebunden sein	48	A22	redewendung
nicht beeinträchtigt sein	48	A22	redewendung
etwas als Schlüsselstruktur ausmachen	48	A22	redewendung
vor der Frage stehen, wie ...	48	A22	redewendung
an unterschiedliche Vorgänge gekoppelt sein	49	A22	redewendung
maßgeblich an etwas beteiligt sein	49	A22	redewendung
in regelmäßigen Abständen	49	A22	redewendung
Der Unterschied liegt darin, dass ...	49	A22	redewendung
sich tief ins Gedächtnis graben	49	A22	redewendung
Botenstoffe ausschütten	49	A22	redewendung
dafür sorgen, dass ...	49	A22	redewendung
seinen Ursprung in etwas nehmen	52	A27	redewendung
zu jemandem oder etwas aufholen	52	A27	redewendung
einen Umsatzanstieg verzeichnen	52	A27	redewendung
Experimente mit etwas laufen	52	A27	redewendung
immer mehr Anhänger gewinnen	52	A27	redewendung
die Verweildauer steigern	52	A27	redewendung
Gefahren bergen	52	A27	redewendung
in der Lage sein, etwas herauszuschnuppern	52	A28	redewendung
tief sitzen	53	B1	redewendung
jemandem vor Augen stehen	53	B1	redewendung
zum Eklat kommen	53	B1	redewendung
Die Fakten sprechen gegen etwas.	53	B1	redewendung
keinerlei Beleg für etwas liefern	53	B1	redewendung
sich in der Erinnerung fortsetzen	53	B1	redewendung
etwas zur Folge haben	53	B1	redewendung
den Kontext mit ablegen	53	B1	redewendung
eine Erinnerung um neue Nuancen anreichern	53	B1	redewendung
etwas mit sich bringen	54	B1	redewendung
über einen Fundus von Geschichten verfügen	54	B1	redewendung
jenseits des selbst Erlebten liegen	54	B1	redewendung
jemandem lebendig vor Augen stehen	54	B1	redewendung
körperliche Alarmsignale hervorrufen	54	B1	redewendung
sich als pures Artefakt herausstellen	54	B1	redewendung
Der Haken daran ist, dass ...	54	B1	redewendung
sich aus der grauen Masse hervorheben	55	B2	redewendung
einen Preis in Empfang nehmen	55	B2	redewendung
sich alles um etwas drehen	55	B2	redewendung
zu etwas aufgerufen sein	55	B2	redewendung
mit viel Liebe zum Detail	55	B2	redewendung
prominent besetzt sein	55	B2	redewendung
ein finanzielles Risiko eingehen	58	C3	redewendung
jemandem einen Finderlohn zusprechen	58	C3	redewendung
sich langsam durchsetzen	59	C3	redewendung
sich eines Mittels bedienen	59	C4	redewendung
ein Privileg der Mächtigen bleiben	60	C4	redewendung
den Worten Flügel verleihen	60	C4	redewendung
Die Aussichten auf Erfolg sind gering.	61	C5	redewendung
dessen ungeachtet	61	C5	redewendung
es sei denn	61	C6	redewendung
einem Werk zugrunde liegen	62	C7	redewendung
geschweige denn	62	C8	redewendung
